"work_year";"experience_level";"employment_type";"job_title";"salary_currency";"salary_in_usd";"employee_residence";"remote_ratio";"company_location";"company_size"
2023;"SE";"FT";"Data Engineer";"USD";129300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";132300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";132300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";132300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133800;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";133832;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";137500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";137500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";138750;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";139000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";139500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";139500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";139500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";139500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";139500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";141600;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";141600;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";144000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"CA";100;"CA";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";146000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";146000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";146000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";146000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";146115;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";147000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";147100;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";153000;"CA";100;"CA";"M"
2023;"SE";"FT";"Data Engineer";"USD";153600;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";153600;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";153600;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";153600;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";154000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";155000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"CA";100;"CA";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";161800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";161800;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";162000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";162500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";162500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";163625;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";163800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";163800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";163800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";163800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";163800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";165000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";165000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";165000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";165000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";165000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";166000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";166000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";167200;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";167500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";167500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";167580;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";167580;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";168400;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";171250;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";172600;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";172800;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";175308;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";176000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";178500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";178600;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";179000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";179170;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";180000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";180000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";180000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";180000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";180000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";180000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";182000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";182750;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";183600;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";185900;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";187500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";190000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";192000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";193500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";199000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";2e+05;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";201450;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";202000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";202000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";203100;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";203300;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";205600;"US";0;"US";"L"
2023;"SE";"FT";"Data Engineer";"USD";205600;"US";0;"US";"L"
2023;"SE";"FT";"Data Engineer";"USD";205600;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";210000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";213580;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";217000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";219535;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";220000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";220000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";220000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";221000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";221484;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";222000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";223250;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";225000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";225000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";225000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";226700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";226700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";226700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";226700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";226700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";229000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";230000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";230000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";231250;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";231500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";232200;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";236000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";237000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";238000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";240000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";240000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";240500;"US";0;"US";"L"
2023;"SE";"FT";"Data Engineer";"USD";240500;"US";0;"US";"L"
2023;"SE";"FT";"Data Engineer";"USD";241000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";241871;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";247300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";250000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";250000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";252000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";253200;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";259000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";259000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";260000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";265000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";265000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";270703;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";275000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";276000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";290000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";291500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";291500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";3e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";3e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";310000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"EUR";37558;"PT";0;"PT";"M"
2023;"SE";"FT";"Data Engineer";"USD";63000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";63000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"EUR";69751;"PT";0;"PT";"M"
2023;"SE";"FT";"Data Engineer";"USD";65000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";65000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";65488;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";65488;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";66000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";75000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";78000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";80000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";81500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";81500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";81500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";81500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";81500;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";81500;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"GBP";101228;"GB";0;"GB";"M"
2023;"SE";"FT";"Data Engineer";"USD";85000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";87980;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";87980;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";90000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";90000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";90700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";90700;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";94000;"CA";100;"CA";"M"
2023;"SE";"FT";"Data Engineer";"USD";94000;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";94300;"US";0;"US";"M"
2023;"SE";"FT";"Data Engineer";"EUR";101943;"IE";100;"IE";"M"
2023;"SE";"FT";"Data Engineer";"USD";95000;"US";100;"US";"M"
2023;"SE";"FT";"Data Engineer";"USD";96100;"US";100;"US";"M"
2023;"SE";"FT";"Data Infrastructure Engineer";"USD";143000;"US";100;"US";"M"
2023;"SE";"FT";"Data Infrastructure Engineer";"USD";184000;"US";100;"US";"M"
2023;"SE";"FT";"Data Lead";"USD";2e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Lead";"USD";225000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";1e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";105200;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";105200;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";112000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";115000;"US";100;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";120000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";120000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";155000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";168400;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";169000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";198800;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"USD";199000;"US";0;"US";"M"
2023;"SE";"FT";"Data Manager";"GBP";54365;"GB";0;"GB";"M"
2023;"SE";"FT";"Data Manager";"USD";48000;"CO";0;"CO";"M"
2023;"SE";"FT";"Data Manager";"GBP";72946;"GB";0;"GB";"M"
2023;"SE";"FT";"Data Manager";"USD";65000;"CO";0;"CO";"M"
2023;"SE";"FT";"Data Manager";"USD";86000;"US";100;"US";"M"
2023;"SE";"FT";"Data Modeler";"USD";147100;"US";0;"US";"M"
2023;"SE";"FT";"Data Modeler";"USD";90700;"US";0;"US";"M"
2023;"SE";"FT";"Data Operations Engineer";"USD";136850;"US";100;"US";"M"
2023;"SE";"FT";"Data Operations Engineer";"USD";193000;"US";100;"US";"M"
2023;"SE";"FT";"Data Quality Analyst";"USD";1e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Quality Analyst";"USD";1e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Quality Analyst";"USD";64980;"US";0;"US";"M"
2023;"SE";"FT";"Data Quality Analyst";"USD";72200;"US";0;"US";"M"
2023;"SE";"FT";"Data Quality Analyst";"USD";80000;"US";0;"US";"M"
2023;"SE";"FT";"Data Quality Analyst";"USD";80000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Consultant";"THB";29453;"TH";50;"TH";"M"
2023;"SE";"FT";"Data Science Consultant";"USD";122000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Consultant";"USD";128000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Consultant";"USD";145000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Consultant";"USD";94000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Engineer";"USD";1e+05;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Engineer";"USD";140000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Lead";"USD";156400;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Lead";"USD";172200;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Lead";"USD";225900;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Lead";"USD";247500;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";120000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";134236;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";138750;"US";100;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";150000;"MX";100;"MX";"M"
2023;"SE";"FT";"Data Science Manager";"USD";175000;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";191765;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";198200;"US";100;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";231250;"US";100;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";245100;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";245100;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";245100;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";245100;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";297300;"US";100;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";299500;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";299500;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";299500;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";299500;"US";0;"US";"M"
2023;"SE";"FT";"Data Science Manager";"USD";90000;"MX";100;"MX";"M"
2023;"SE";"FT";"Data Scientist";"USD";1e+05;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";102500;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";104000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";104000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";104000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";104650;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";105000;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";105000;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";105000;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";105200;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";110000;"CA";0;"CA";"M"
2023;"SE";"FT";"Data Scientist";"USD";110000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";110000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";110000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";110500;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";113000;"CA";0;"CA";"M"
2023;"SE";"FT";"Data Scientist";"USD";113750;"IE";0;"IE";"M"
2023;"SE";"FT";"Data Scientist";"USD";115000;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";115000;"US";100;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";115440;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";120000;"CA";0;"CA";"M"
2023;"SE";"FT";"Data Scientist";"USD";120000;"CA";100;"CA";"M"
2023;"SE";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
2023;"SE";"FT";"Data Scientist";"USD";120000;"US";0;"US";"M"
